,ExpressId,GlobalId,Class,PredefinedType,Name,Level,Type,Pset_ReinforcementBarPitchOfWall.Reference,Pset_StairFlightCommon.NumberOfTreads,Pset_StairCommon.Reference,Pset_StairCommon.NumberOfRiser,Pset_ColumnCommon.LoadBearing,Pset_ReinforcementBarCountOfIndependentFooting.Reference,Pset_BeamCommon.Reference,Pset_RoofCommon.IsExternal,Pset_WallCommon.Reference,Pset_ReinforcementBarPitchOfContinuousFooting.Reference,Pset_StairCommon.NumberOfTreads,Pset_RoofCommon.Reference,BaseQuantities.GrossFootprintArea,Pset_StairFlightCommon.TreadLengthAtOffset,BaseQuantities.CrossSectionArea,Pset_SlabCommon.IsExternal,Pset_StairFlightCommon.TreadLength,Pset_StairCommon.RiserHeight,Pset_RoofCommon.TotalArea,Pset_WallCommon.LoadBearing,BaseQuantities.NetSurfaceArea,BaseQuantities.GrossArea,BaseQuantities.Width,Pset_SlabCommon.ThermalTransmittance,Pset_StairFlightCommon.WalkingLineOffset,Pset_StairFlightCommon.NumberOfRiser,Pset_BeamCommon.Span,Pset_RoofCommon.ProjectedArea,Pset_SlabCommon.Reference,Pset_BeamCommon.LoadBearing,Pset_BeamCommon.Slope,Pset_StairFlightCommon.RiserHeight,BaseQuantities.Length,Pset_ColumnCommon.Slope,BaseQuantities.Perimeter,Pset_StairFlightCommon.Reference,Pset_StairFlightCommon.NosingLength,Pset_WallCommon.IsExternal,Pset_ColumnCommon.Reference,BaseQuantities.NetSideArea,Pset_WallCommon.ExtendToStructure,Pset_BeamCommon.IsExternal,Pset_StairFlightCommon.TreadLengthAtInnerSide,Pset_StairCommon.TreadLength,BaseQuantities.Height,Pset_ReinforcementBarPitchOfColumn.Reference,BaseQuantities.GrossSurfaceArea,BaseQuantities.GrossSideArea,Pset_ReinforcementBarPitchOfBeam.Reference,Pset_StairCommon.IsExternal,Pset_QuantityTakeOff.Reference,BaseQuantities.NetArea,Pset_SlabCommon.PitchAngle,BaseQuantities.NetVolume,Pset_ReinforcementBarPitchOfSlab.Reference,Pset_WallCommon.ThermalTransmittance,BaseQuantities.OuterSurfaceArea,Pset_SlabCommon.LoadBearing,BaseQuantities.GrossVolume,Pset_ColumnCommon.IsExternal
53,4375,0okpVmLRz73Bu45QMxLbIN,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 300 mm:412281,REF FUND.,Muro básico:M.H.A 300 mm,M.H.A 300 mm,,,,,,,,M.H.A 300 mm,,,,1.53749999999997,,,,,,,True,,,0.3,,,,,,,,,,5.1249999999999,,,,,False,,15.3749999999996,False,,,,2.99999999999999,,,15.3749999999996,,,M.H.A 300 mm,,,4.61249999999987,,3.48666666666667,,,4.61249999999989,
54,4434,0okpVmLRz73Bu45QMxLbNo,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 300 mm:412444,REF FUND.,Muro básico:M.H.A 300 mm,M.H.A 300 mm,,,,,,,,M.H.A 300 mm,,,,0.490499999999998,,,,,,,True,,,0.3,,,,,,,,,,1.63499999999999,,,,,False,,4.90499999999996,False,,,,2.99999999999999,,,4.90499999999996,,,M.H.A 300 mm,,,1.47149999999999,,3.48666666666667,,,1.47149999999999,
55,4493,0okpVmLRz73Bu45QMxLbKX,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 300 mm:412623,REF FUND.,Muro básico:M.H.A 300 mm,M.H.A 300 mm,,,,,,,,M.H.A 300 mm,,,,0.300000000000003,,,,,,,True,,,0.3,,,,,,,,,,1.00000000000001,,,,,False,,3.00000000000002,False,,,,2.99999999999999,,,3.00000000000002,,,M.H.A 300 mm,,,0.900000000000007,,3.48666666666667,,,0.900000000000006,
56,4552,0okpVmLRz73Bu45QMxLb9X,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 250 mm:412815,REF FUND.,Muro básico:M.H.A 250 mm,M.H.A 250 mm,,,,,,,,M.H.A 250 mm,,,,0.2,,,,,,,True,,,0.25,,,,,,,,,,0.800000000000001,,,,,False,,2.39999999999999,False,,,,2.99999999999999,,,2.39999999999999,,,M.H.A 250 mm,,,0.599999999999997,,4.184,,,0.599999999999998,
57,4611,0okpVmLRz73Bu45QMxLbCa,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:413130,REF FUND.,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.16,,,,,,,True,,,0.2,,,,,,,,,,0.800000000000001,,,,,False,,2.39999999999999,False,,,,2.99999999999999,,,2.39999999999999,,,M.H.A 200 mm,,,0.479999999999998,,5.23,,,0.479999999999998,
58,4670,0okpVmLRz73Bu45QMxLb01,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:413423,REF FUND.,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,1.16000000000002,,,,,,,True,,,0.2,,,,,,,,,,5.80000000000011,,,,,False,,17.4000000000003,False,,,,2.99999999999999,,,17.4000000000003,,,M.H.A 200 mm,,,3.48000000000005,,5.23,,,3.48000000000005,
59,4729,0okpVmLRz73Bu45QMxLb4u,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:413654,REF FUND.,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,1.01199999999999,,,,,,,True,,,0.2,,,,,,,,,,5.06000000000001,,,,,False,,15.18,False,,,,2.99999999999999,,,15.18,,,M.H.A 200 mm,,,3.036,,5.23,,,3.036,
60,4788,0okpVmLRz73Bu45QMxLavT,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:413875,REF FUND.,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,1.154,,,,,,,True,,,0.2,,,,,,,,,,5.76999999999999,,,,,False,,17.3099999999999,False,,,,2.99999999999999,,,17.3099999999999,,,M.H.A 200 mm,,,3.46199999999998,,5.23,,,3.46199999999998,
61,4847,0okpVmLRz73Bu45QMxLap_,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:414224,REF FUND.,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,6.53999999999993,,,,,,,True,,,0.2,,,,,,,,,,32.7,,,,,False,,98.0999999999997,False,,,,2.99999999999999,,,98.0999999999997,,,M.H.A 200 mm,,,19.6199999999999,,5.23,,,19.6199999999999,
62,4906,0okpVmLRz73Bu45QMxLanB,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:414373,REF FUND.,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,1.24800000000006,,,,,,,True,,,0.2,,,,,,,,,,6.24000000000011,,,,,False,,18.7200000000003,False,,,,2.99999999999999,,,18.7200000000003,,,M.H.A 200 mm,,,3.74400000000001,,5.23,,,3.74400000000005,
63,4965,0okpVmLRz73Bu45QMxLatq,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:414490,REF FUND.,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.999999999999989,,,,,,,True,,,0.2,,,,,,,,,,5.0,,,,,False,,14.9999999999999,False,,,,2.99999999999999,,,14.9999999999999,,,M.H.A 200 mm,,,2.99999999999999,,5.23,,,2.99999999999999,
64,5024,0okpVmLRz73Bu45QMxLahT,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:414771,REF FUND.,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,5.04000000000017,,,,,,,True,,,0.2,,,,,,,,,,25.2,,,,,False,,75.5999999999998,False,,,,2.99999999999999,,,75.5999999999998,,,M.H.A 200 mm,,,15.1199999999998,,5.23,,,15.12,
65,5083,0okpVmLRz73Bu45QMxLaeC,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:414946,REF FUND.,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.999999999999998,,,,,,,True,,,0.2,,,,,,,,,,5.00000000000004,,,,,False,,15.0000000000001,False,,,,2.99999999999999,,,15.0000000000001,,,M.H.A 200 mm,,,3.00000000000002,,5.23,,,3.00000000000001,
66,5142,0okpVmLRz73Bu45QMxLajF,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:415137,REF FUND.,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,2.06400000000006,,,,,,,True,,,0.2,,,,,,,,,,10.32,,,,,False,,30.3320267457154,False,,,,2.99999999999999,,,30.9599999999999,,,M.H.A 200 mm,,,6.06640534914302,,5.23,,,6.19199999999997,
67,5285,0okpVmLRz73Bu45QMxLaXe,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:415366,REF FUND.,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,6.53999999999993,,,,,,,True,,,0.2,,,,,,,,,,32.7,,,,,False,,98.0999999999997,False,,,,2.99999999999999,,,98.0999999999997,,,M.H.A 200 mm,,,19.6200000000002,,5.23,,,19.6199999999999,
68,5344,0okpVmLRz73Bu45QMxLaWP,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:415479,REF FUND.,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,1.11400000000002,,,,,,,True,,,0.2,,,,,,,,,,5.57000000000012,,,,,False,,16.7100000000003,False,,,,2.99999999999999,,,16.7100000000003,,,M.H.A 200 mm,,,3.34200000000005,,5.23,,,3.34200000000006,
69,5403,0okpVmLRz73Bu45QMxLadO,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:415542,REF FUND.,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.121999999999997,,,,,,,True,,,0.2,,,,,,,,,,0.609999999999991,,,,,False,,1.82999999999996,False,,,,2.99999999999999,,,1.82999999999996,,,M.H.A 200 mm,,,0.365999999999993,,5.23,,,0.365999999999993,
70,5462,0okpVmLRz73Bu45QMxLaQt,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 250 mm:415833,REF FUND.,Muro básico:M.H.A 250 mm,M.H.A 250 mm,,,,,,,,M.H.A 250 mm,,,,6.17999999999997,,,,,,,True,,,0.25,,,,,,,,,,24.7199999999999,,,,,False,,74.1599999999995,False,,,,2.99999999999999,,,74.1599999999995,,,M.H.A 250 mm,,,18.5399999999998,,4.184,,,18.5399999999999,
71,5521,0okpVmLRz73Bu45QMxLaOK,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 300 mm:415994,REF FUND.,Muro básico:M.H.A 300 mm,M.H.A 300 mm,,,,,,,,M.H.A 300 mm,,,,1.33499999999999,,,,,,,True,,,0.3,,,,,,,,,,4.44999999999998,,,,,False,,13.3499999999999,False,,,,2.99999999999999,,,13.3499999999999,,,M.H.A 300 mm,,,4.00499999999997,,3.48666666666667,,,4.00499999999997,
72,5572,1A4PdPgpf9jhs$fmQF5heS,IfcFooting,STRIP_FOOTING,Cimentación de muro:1600 x 1000 mm:418875,Nivel -2,,,,,,,1600 x 1000 mm,,,,1600 x 1000 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 x 1000 mm,,,,,,,,,
73,5609,2BnXYdMFv5M805Z_a41TAy,IfcFooting,STRIP_FOOTING,Cimentación de muro:1200 x 1000 mm:419082,Nivel -2,,,,,,,1200 x 1000 mm,,,,1200 x 1000 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200 x 1000 mm,,,,,,,,,
74,5645,2BnXYdMFv5M805Z_a41T63,IfcFooting,STRIP_FOOTING,Cimentación de muro:2780 x 1000 mm:419381,Nivel -2,,,,,,,2780 x 1000 mm,,,,2780 x 1000 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2780 x 1000 mm,,,,,,,,,
75,5682,2BnXYdMFv5M805Z_a41TpO,IfcFooting,STRIP_FOOTING,Cimentación de muro:500 x 0 mm:420718,Nivel -2,,,,,,,500 x 0 mm,,,,500 x 0 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 x 0 mm,,,,,,,,,
76,5719,3bem$ClWDE1RlzS0_83bH2,IfcFooting,STRIP_FOOTING,Cimentación de muro:500 x 0 mm:420946,Nivel -2,,,,,,,500 x 0 mm,,,,500 x 0 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 x 0 mm,,,,,,,,,
77,5755,3bem$ClWDE1RlzS0_83bHb,IfcFooting,STRIP_FOOTING,Cimentación de muro:500 x 0 mm:420981,Nivel -2,,,,,,,500 x 0 mm,,,,500 x 0 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 x 0 mm,,,,,,,,,
78,5791,3bem$ClWDE1RlzS0_83bHj,IfcFooting,STRIP_FOOTING,Cimentación de muro:500 x 0 mm:420989,Nivel -2,,,,,,,500 x 0 mm,,,,500 x 0 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 x 0 mm,,,,,,,,,
79,5827,3bem$ClWDE1RlzS0_83bIP,IfcFooting,STRIP_FOOTING,Cimentación de muro:500 x 0 mm:421001,Nivel -2,,,,,,,500 x 0 mm,,,,500 x 0 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 x 0 mm,,,,,,,,,
80,5863,3bem$ClWDE1RlzS0_83bIn,IfcFooting,STRIP_FOOTING,Cimentación de muro:1200 x 0 mm:421025,Nivel -2,,,,,,,1200 x 0 mm,,,,1200 x 0 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200 x 0 mm,,,,,,,,,
81,5899,3bem$ClWDE1RlzS0_83bIv,IfcFooting,STRIP_FOOTING,Cimentación de muro:500 x 0 mm:421033,Nivel -2,,,,,,,500 x 0 mm,,,,500 x 0 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 x 0 mm,,,,,,,,,
82,5935,3bem$ClWDE1RlzS0_83bIb,IfcFooting,STRIP_FOOTING,Cimentación de muro:500 x 0 mm:421045,Nivel -2,,,,,,,500 x 0 mm,,,,500 x 0 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 x 0 mm,,,,,,,,,
83,5971,3bem$ClWDE1RlzS0_83bJH,IfcFooting,STRIP_FOOTING,Cimentación de muro:500 x 0 mm:421057,Nivel -2,,,,,,,500 x 0 mm,,,,500 x 0 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 x 0 mm,,,,,,,,,
84,6007,3bem$ClWDE1RlzS0_83bJP,IfcFooting,STRIP_FOOTING,Cimentación de muro:500 x 0 mm:421065,Nivel -2,,,,,,,500 x 0 mm,,,,500 x 0 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 x 0 mm,,,,,,,,,
85,6043,3bem$ClWDE1RlzS0_83bJ5,IfcFooting,STRIP_FOOTING,Cimentación de muro:500 x 0 mm:421077,Nivel -2,,,,,,,500 x 0 mm,,,,500 x 0 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 x 0 mm,,,,,,,,,
86,6079,3bem$ClWDE1RlzS0_83bJn,IfcFooting,STRIP_FOOTING,Cimentación de muro:500 x 0 mm:421089,Nivel -2,,,,,,,500 x 0 mm,,,,500 x 0 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500 x 0 mm,,,,,,,,,
87,6130,3bem$ClWDE1RlzS0_83abY,IfcFooting,STRIP_FOOTING,Cimentación de muro:1600 x 2400  mm:422258,Nivel -2,,,,,,,1600 x 2400  mm,,,,1600 x 2400  mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600 x 2400  mm,,,,,,,,,
88,6180,3bem$ClWDE1RlzS0_83afS,IfcFooting,STRIP_FOOTING,Cimentación de muro:1345 x 3600 mm:422476,REF FUND.,,,,,,,1345 x 3600 mm,,,,1345 x 3600 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1345 x 3600 mm,,,,,,,,,
89,6217,1M02CoXPvDTvXUpAL8Yuqs,IfcFooting,STRIP_FOOTING,Cimentación de muro:2300 x 1000 mm:423199,Nivel -2,,,,,,,2300 x 1000 mm,,,,2300 x 1000 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2300 x 1000 mm,,,,,,,,,
90,6254,1M02CoXPvDTvXUpAL8YurX,IfcFooting,STRIP_FOOTING,Cimentación de muro:1250 x 600 mm:423240,Nivel -2,,,,,,,1250 x 600 mm,,,,1250 x 600 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250 x 600 mm,,,,,,,,,
91,6291,1M02CoXPvDTvXUpAL8Yurp,IfcFooting,STRIP_FOOTING,Cimentación de muro:1250 x 600 mm:423258,Nivel -2,,,,,,,1250 x 600 mm,,,,1250 x 600 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250 x 600 mm,,,,,,,,,
92,6327,1M02CoXPvDTvXUpAL8Yuui,IfcFooting,STRIP_FOOTING,Cimentación de muro:1200 x 1250  mm:423429,Nivel -2,,,,,,,1200 x 1250  mm,,,,1200 x 1250  mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200 x 1250  mm,,,,,,,,,
93,6375,1M02CoXPvDTvXUpAL8YuzR,IfcFooting,STRIP_FOOTING,Cimentación de muro:2750 x 1000 mm:423794,Nivel -2,,,,,,,2750 x 1000 mm,,,,2750 x 1000 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2750 x 1000 mm,,,,,,,,,
94,6412,2HENBsbGH6sxpkVXB0ejed,IfcFooting,STRIP_FOOTING,Cimentación de muro:1300 x 1000 mm:424684,Nivel -2,,,,,,,1300 x 1000 mm,,,,1300 x 1000 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300 x 1000 mm,,,,,,,,,
95,6449,2HENBsbGH6sxpkVXB0ejo0,IfcFooting,STRIP_FOOTING,Cimentación de muro:1200 x 3600 mm:425035,REF FUND.,,,,,,,1200 x 3600 mm,,,,1200 x 3600 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200 x 3600 mm,,,,,,,,,
96,6485,3KeGOUDBv7C8cxULMsMKxc,IfcFooting,STRIP_FOOTING,Cimentación de muro:1200 x 1300 mm:425147,Nivel -2,,,,,,,1200 x 1300 mm,,,,1200 x 1300 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200 x 1300 mm,,,,,,,,,
97,6522,3KeGOUDBv7C8cxULMsMKw3,IfcFooting,STRIP_FOOTING,Cimentación de muro:1100 x 1100 mm:425182,Nivel -2,,,,,,,1100 x 1100 mm,,,,1100 x 1100 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100 x 1100 mm,,,,,,,,,
98,6559,3KeGOUDBv7C8cxULMsMKwY,IfcFooting,STRIP_FOOTING,Cimentación de muro:1200 x 1300 mm:425215,Nivel -2,,,,,,,1200 x 1300 mm,,,,1200 x 1300 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200 x 1300 mm,,,,,,,,,
99,6608,3KeGOUDBv7C8cxULMsMKyK,IfcFooting,STRIP_FOOTING,Cimentación de muro:1100 x 1100 mm:425289,Nivel -2,,,,,,,1100 x 1100 mm,,,,1100 x 1100 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100 x 1100 mm,,,,,,,,,
100,6655,3KeGOUDBv7C8cxULMsMK$V,IfcFooting,STRIP_FOOTING,Cimentación de muro:1200 x 1300 mm:425346,Nivel -2,,,,,,,1200 x 1300 mm,,,,1200 x 1300 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200 x 1300 mm,,,,,,,,,
101,6691,3KeGOUDBv7C8cxULMsMK_1,IfcFooting,STRIP_FOOTING,Cimentación de muro:1200 x 1300 mm:425436,Nivel -2,,,,,,,1200 x 1300 mm,,,,1200 x 1300 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200 x 1300 mm,,,,,,,,,
102,6746,3KeGOUDBv7C8cxULMsMKnW,IfcFooting,STRIP_FOOTING,Cimentación de muro:1300 x 1795 mm:425533,Nivel -2,,,,,,,1300 x 1795 mm,,,,1300 x 1795 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300 x 1795 mm,,,,,,,,,
103,6783,0Aqx5aMP1BzhXctU$djPOi,IfcFooting,STRIP_FOOTING,Cimentación de muro:1200 x 0 mm:425898,Nivel -2,,,,,,,1200 x 0 mm,,,,1200 x 0 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200 x 0 mm,,,,,,,,,
104,6818,0Aqx5aMP1BzhXctU$djMaw,IfcFooting,STRIP_FOOTING,Cimentación de muro:1200 x 1350 mm:426172,Nivel -2,,,,,,,1200 x 1350 mm,,,,1200 x 1350 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200 x 1350 mm,,,,,,,,,
105,6866,0Aqx5aMP1BzhXctU$djMYC,IfcFooting,STRIP_FOOTING,Cimentación de muro:2950 x 1000 mm:426250,Nivel -2,,,,,,,2950 x 1000 mm,,,,2950 x 1000 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2950 x 1000 mm,,,,,,,,,
106,6903,0Aqx5aMP1BzhXctU$djMlr,IfcFooting,STRIP_FOOTING,Cimentación de muro:2600 x 1000 mm:426611,Nivel -2,,,,,,,2600 x 1000 mm,,,,2600 x 1000 mm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2600 x 1000 mm,,,,,,,,,
107,6949,0Aqx5aMP1BzhXctU$djMer,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:426931,REF FUND.,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.159999999999998,,,,,,,True,,,0.2,,,,,,,,,,0.8,,,,,False,,2.39999999999999,False,,,,2.99999999999999,,,2.39999999999999,,,M.H.A 200 mm,,,0.48,,5.23,,,0.479999999999998,
108,7008,0Aqx5aMP1BzhXctU$djMq2,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:427140,REF FUND.,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.159999999999998,,,,,,,True,,,0.2,,,,,,,,,,0.8,,,,,False,,2.39999999999999,False,,,,2.99999999999999,,,2.39999999999999,,,M.H.A 200 mm,,,0.479999999999993,,5.23,,,0.479999999999998,
109,7067,0Aqx5aMP1BzhXctU$djMp9,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:427343,REF FUND.,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.159999999999998,,,,,,,True,,,0.2,,,,,,,,,,0.8,,,,,False,,2.39999999999999,False,,,,2.99999999999999,,,2.39999999999999,,,M.H.A 200 mm,,,0.480000000000004,,5.23,,,0.479999999999998,
110,7126,0Aqx5aMP1BzhXctU$djM_I,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 200 mm:427540,REF FUND.,Muro básico:M.H.A 200 mm,M.H.A 200 mm,,,,,,,,M.H.A 200 mm,,,,0.159999999999998,,,,,,,True,,,0.2,,,,,,,,,,0.800000000000001,,,,,False,,2.39999999999999,False,,,,2.99999999999999,,,2.39999999999999,,,M.H.A 200 mm,,,0.48,,5.23,,,0.479999999999998,
111,7185,3P_IEDVjD4xeRT_8XVAxRv,IfcSlab,FLOOR,Suelo:Emplantillado H.P 200 mm:429354,REF FUND.,Suelo:Emplantillado H.P 200 mm,,,,,,,,,,,,,,,,False,,,,,,3.672,0.2,5.23,,,,,Emplantillado H.P 200 mm,,,,,,8.12,,,,,,,,,,,,,,,,Emplantillado H.P 200 mm,3.672,0.0,0.734400000000001,Emplantillado H.P 200 mm,,,True,0.734400000000001,
112,7256,0EkCwblxj8MuGnwH8VHh$E,IfcSlab,FLOOR,Suelo:Relleno / Emplantillado H.P 1000 mm:429531,REF FUND.,Suelo:Relleno / Emplantillado H.P 1000 mm,,,,,,,,,,,,,,,,False,,,,,,3.21686263756779,0.999999999999999,1.046,,,,,Relleno / Emplantillado H.P 1000 mm,,,,,,7.78286121301319,,,,,,,,,,,,,,,,Relleno / Emplantillado H.P 1000 mm,3.21686263756779,0.0,3.21686263756779,Relleno / Emplantillado H.P 1000 mm,,,True,3.21686263756779,
113,7321,0EkCwblxj8MuGnwH8VHhnn,IfcSlab,FLOOR,Suelo:Emplantillado H.P  1800 mm:429668,REF FUND.,Suelo:Emplantillado H.P  1800 mm,,,,,,,,,,,,,,,,False,,,,,,3.31713736243248,1.8,0.581111111111111,,,,,Emplantillado H.P  1800 mm,,,,,,7.85713878698703,,,,,,,,,,,,,,,,Emplantillado H.P  1800 mm,3.31713736243248,0.0,5.97084725237847,Emplantillado H.P  1800 mm,,,True,5.97084725237847,
114,7389,24O0mVoXnFJOdMLWTxJq$F,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 300 mm:433191,REF FUND.,Muro básico:M.H.A 300 mm,M.H.A 300 mm,,,,,,,,M.H.A 300 mm,,,,0.317999999999998,,,,,,,True,,,0.3,,,,,,,,,,1.05999999999999,,,,,False,,4.28239999999964,False,,,,4.0399999999997,,,4.28239999999964,,,M.H.A 300 mm,,,1.2847199999999,,3.48666666666667,,,1.28471999999989,
115,7457,3rdZrcUBTEhvNy6iCy96WR,IfcSlab,FLOOR,Suelo:Relleno /Emplantillado H.P  800 mm:436117,REF FUND.,Suelo:Relleno /Emplantillado H.P  800 mm,,,,,,,,,,,,,,,,False,,,,,,8.03999999999998,0.8,1.3075,,,,,Relleno /Emplantillado H.P  800 mm,,,,,,16.0,,,,,,,,,,,,,,,,Relleno /Emplantillado H.P  800 mm,8.03999999999998,0.0,6.43199999999998,Relleno /Emplantillado H.P  800 mm,,,True,6.43199999999998,
116,7519,3rdZrcUBTEhvNy6iCy96BS,IfcSlab,FLOOR,Suelo:Relleno / Emplantillado H.P 1000 mm:437586,REF FUND.,Suelo:Relleno / Emplantillado H.P 1000 mm,,,,,,,,,,,,,,,,False,,,,,,2.96000000000001,0.999999999999999,1.046,,,,,Relleno / Emplantillado H.P 1000 mm,,,,,,6.90000000000001,,,,,,,,,,,,,,,,Relleno / Emplantillado H.P 1000 mm,2.96,0.0,2.96,Relleno / Emplantillado H.P 1000 mm,,,True,2.96,
117,7582,3rdZrcUBTEhvNy6iCy97vn,IfcWallStandardCase,STANDARD,Muro básico:M.H.A 300 mm:438783,REF FUND.,Muro básico:M.H.A 300 mm,M.H.A 300 mm,,,,,,,,M.H.A 300 mm,,,,0.519,,,,,,,True,,,0.3,,,,,,,,,,1.73,,,,,False,,7.61199999999999,False,,,,4.39999999999999,,,7.61199999999999,,,M.H.A 300 mm,,,2.2836,,3.48666666666667,,,2.2836,
